2.051905	0.020924	nan	0.694211	nan	1.307434	0.000000	0.028920	0.000416	7.9142	0.080703	nan	2.677559	nan	5.042750	0.000000	0.111543	0.001605	2841477	1	2846729	2846729	0	13928	13928	0	2879026	2879026	0	0.28586015	0.000000	0.00174123	0.000000	0.01134485	0.000000	0.000030	0.000000	0.001175	0.000000	0.095187	0.000000	0.912096	0.000000	
1.083217	0.010954	nan	0.363613	nan	0.693336	0.000000	0.015149	0.000165	7.9671	0.080567	nan	2.674369	nan	5.099486	0.000000	0.111422	0.001213	2874805	1	2881619	2881619	0	17738	17738	0	2918234	2918234	0	0.14990718	0.000000	0.00176495	0.000000	0.01147233	0.000000	0.000038	0.000000	0.001191	0.000000	0.055910	0.000000	0.473053	0.000000	
0.757327	0.007623	nan	0.252861	nan	0.486135	0.000000	0.010530	0.000178	8.0267	0.080793	nan	2.679999	nan	5.152415	0.000000	0.111601	0.001887	2889533	1	2897177	2897177	0	18728	18728	0	2939724	2939724	0	0.10402760	0.000000	0.00177795	0.000000	0.01153355	0.000000	0.000045	0.000000	0.001199	0.000000	0.042703	0.000000	0.324848	0.000000	
0.600900	0.006017	nan	0.199536	nan	0.386885	0.000000	0.008308	0.000155	8.0757	0.080861	nan	2.681649	nan	5.199502	0.000000	0.111654	0.002086	2903768	1	2913451	2913451	0	22361	22361	0	2959145	2959145	0	0.08203950	0.000000	0.00178969	0.000000	0.01159060	0.000000	0.000056	0.000000	0.001207	0.000000	0.036433	0.000000	0.253768	0.000000	

1.649993	0.016857	nan	0.558403	nan	1.051122	0.000000	0.023283	0.000328	7.9097	0.080808	nan	2.676859	nan	5.038837	0.000000	0.111615	0.001571	2136259	1	2139173	2139173	0	10510	10510	0	2169393	2169393	0	0.22999766	0.000000	0.00131204	0.000000	0.00853288	0.000000	0.000028	0.000000	0.000885	0.000000	0.075975	0.000000	0.734391	0.000000	
0.850591	0.008585	nan	0.285270	nan	0.544812	0.000000	0.011891	0.000033	7.9520	0.080258	nan	2.666949	nan	5.093367	0.000000	0.111163	0.000311	2140382	1	2144151	2144151	0	11798	11798	0	2178011	2178011	0	0.11793511	0.000000	0.00131726	0.000000	0.00855257	0.000000	0.000033	0.000000	0.000889	0.000000	0.043493	0.000000	0.372592	0.000000	
0.586408	0.005917	nan	0.195897	nan	0.376292	0.000000	0.008168	0.000133	8.0189	0.080914	nan	2.678829	nan	5.145664	0.000000	0.111701	0.001820	2147078	1	2150969	2150969	0	11583	11583	0	2187814	2187814	0	0.08062869	0.000000	0.00132319	0.000000	0.00858215	0.000000	0.000035	0.000000	0.000893	0.000000	0.032712	0.000000	0.252119	0.000000	
0.457767	0.004596	nan	0.152074	nan	0.294637	0.000000	0.006341	0.000118	8.0699	0.081028	nan	2.680899	nan	5.194137	0.000000	0.111791	0.002081	2156839	1	2161152	2161152	0	12364	12364	0	2199923	2199923	0	0.06254289	0.000000	0.00133051	0.000000	0.00862346	0.000000	0.000038	0.000000	0.000898	0.000000	0.027528	0.000000	0.193677	0.000000	

1.362694	0.013953	nan	0.461372	nan	0.867831	0.000000	0.019270	0.000269	7.9033	0.080923	nan	2.675859	nan	5.033240	0.000000	0.111760	0.001558	1588534	1	1589662	1589662	0	9179	9179	0	1617798	1617798	0	0.19010316	0.000000	0.00097844	0.000000	0.00634586	0.000000	0.000029	0.000000	0.000660	0.000000	0.062074	0.000000	0.607641	0.000000	
0.699394	0.007068	nan	0.234881	nan	0.447627	0.000000	0.009790	0.000027	7.9412	0.080259	nan	2.666949	nan	5.082568	0.000000	0.111163	0.000311	1589365	1	1590966	1590966	0	10118	10118	0	1620189	1620189	0	0.09710305	0.000000	0.00097989	0.000000	0.00635012	0.000000	0.000032	0.000000	0.000661	0.000000	0.035096	0.000000	0.307404	0.000000	
0.478983	0.004853	nan	0.160282	nan	0.307039	0.000000	0.006698	0.000111	8.0029	0.081082	nan	2.678019	nan	5.130056	0.000000	0.111906	0.001859	1588252	1	1590144	1590144	0	10062	10062	0	1619839	1619839	0	0.06598977	0.000000	0.00097968	0.000000	0.00634641	0.000000	0.000032	0.000000	0.000661	0.000000	0.026063	0.000000	0.206967	0.000000	
0.370416	0.003736	nan	0.123297	nan	0.238133	0.000000	0.005154	0.000096	8.0504	0.081206	nan	2.679669	nan	5.175461	0.000000	0.112013	0.002086	1594211	1	1596378	1596378	0	10715	10715	0	1627390	1627390	0	0.05073091	0.000000	0.00098424	0.000000	0.00637175	0.000000	0.000035	0.000000	0.000664	0.000000	0.021676	0.000000	0.157671	0.000000	

1.172886	0.012035	nan	0.397283	nan	0.746714	0.000000	0.016623	0.000231	7.8969	0.081028	nan	2.674859	nan	5.027530	0.000000	0.111922	0.001553	1213783	1	1214602	1214602	0	8513	8513	0	1237555	1237555	0	0.16375842	0.000000	0.00074847	0.000000	0.00484939	0.000000	0.000028	0.000000	0.000505	0.000000	0.052822	0.000000	0.524002	0.000000	
0.599785	0.006107	nan	0.201947	nan	0.383198	0.000000	0.008441	0.000092	7.9381	0.080824	nan	2.672739	nan	5.071578	0.000000	0.111716	0.001217	1212868	1	1213826	1213826	0	9083	9083	0	1237993	1237993	0	0.08330701	0.000000	0.00074874	0.000000	0.00484630	0.000000	0.000030	0.000000	0.000505	0.000000	0.029474	0.000000	0.264287	0.000000	
0.409001	0.004153	nan	0.137048	nan	0.261980	0.000000	0.005736	0.000083	7.9842	0.081077	nan	2.675359	nan	5.114202	0.000000	0.111969	0.001629	1212892	1	1213990	1213990	0	9139	9139	0	1238485	1238485	0	0.05647926	0.000000	0.00074904	0.000000	0.00484673	0.000000	0.000030	0.000000	0.000505	0.000000	0.021690	0.000000	0.177679	0.000000	
0.315386	0.003196	nan	0.105201	nan	0.202498	0.000000	0.004409	0.000082	8.0296	0.081370	nan	2.678359	nan	5.155497	0.000000	0.112252	0.002096	1217846	1	1219149	1219149	0	9802	9802	0	1245215	1245215	0	0.04330741	0.000000	0.00075311	0.000000	0.00486721	0.000000	0.000032	0.000000	0.000508	0.000000	0.017901	0.000000	0.135128	0.000000	

0.995442	0.010242	nan	0.337371	nan	0.633488	0.000000	0.014147	0.000194	7.8887	0.081165	nan	2.673599	nan	5.020268	0.000000	0.112114	0.001540	864995	1	865608	865608	0	8037	8037	0	883957	883957	0	0.13912810	0.000000	0.00053462	0.000000	0.00345641	0.000000	0.000027	0.000000	0.000361	0.000000	0.044182	0.000000	0.445799	0.000000	
0.505117	0.005121	nan	0.170164	nan	0.322719	0.000000	0.007093	0.000020	7.9166	0.080259	nan	2.666939	nan	5.057893	0.000000	0.111164	0.000311	865967	1	866692	866692	0	8322	8322	0	885976	885976	0	0.07034854	0.000000	0.00053584	0.000000	0.00346060	0.000000	0.000028	0.000000	0.000361	0.000000	0.024225	0.000000	0.223760	0.000000	
0.344347	0.003512	nan	0.115631	nan	0.220284	0.000000	0.004850	0.000070	7.9633	0.081224	nan	2.674039	nan	5.094214	0.000000	0.112171	0.001615	866496	1	867316	867316	0	8625	8625	0	887488	887488	0	0.04767680	0.000000	0.00053675	0.000000	0.00346317	0.000000	0.000029	0.000000	0.000362	0.000000	0.017653	0.000000	0.150564	0.000000	
0.262890	0.002680	nan	0.087929	nan	0.168516	0.000000	0.003697	0.000069	8.0027	0.081580	nan	2.676679	nan	5.129850	0.000000	0.112544	0.002099	866447	1	867314	867314	0	8741	8741	0	888173	888173	0	0.03621938	0.000000	0.00053717	0.000000	0.00346318	0.000000	0.000029	0.000000	0.000362	0.000000	0.014328	0.000000	0.113576	0.000000	

0.956348	0.009752	0.010073	0.159322	0.160753	0.297639	0.305185	0.013364	0.000259	8.0047	0.081625	0.084315	1.333530	1.345510	2.491242	2.554409	0.111860	0.002168	2037395	127621	3985541	6097	3979444	7671	1213	6458	1618876	7133	1611743	0.06586345	0.065863	0.00000431	0.000975	0.00002245	0.001986	0.000003	0.000002	0.000003	0.000658	0.019159	0.051408	0.212583	0.184295	
0.546454	0.005550	0.005681	0.090381	0.091814	0.168876	0.176389	0.007591	0.000172	8.0628	0.081884	0.083820	1.333550	1.354690	2.491708	2.602572	0.112003	0.002539	2306636	127756	3984621	7804	3976817	8502	1797	6705	1621468	9807	1611661	0.03736321	0.037363	0.00000593	0.000975	0.00002931	0.001984	0.000006	0.000002	0.000004	0.000658	0.010902	0.042990	0.120565	0.092418	
0.414259	0.004184	0.004264	0.068150	0.069586	0.127366	0.134858	0.005722	0.000128	8.1062	0.081867	0.083444	1.333560	1.361650	2.492286	2.638900	0.111971	0.002513	2636407	127693	3992156	10333	3981823	9415	2411	7004	1626501	13039	1613462	0.02817275	0.028173	0.00000789	0.000976	0.00003896	0.001987	0.000008	0.000002	0.000005	0.000658	0.008250	0.040252	0.090883	0.062812	
0.352727	0.003566	0.003604	0.057795	0.059230	0.108029	0.115507	0.004861	0.000134	8.1390	0.082281	0.083170	1.333590	1.366700	2.492708	2.665268	0.112171	0.003093	2978292	127628	3993488	11488	3982000	9249	2870	6379	1629797	14603	1615194	0.02389148	0.023891	0.00000883	0.000977	0.00004277	0.001987	0.000009	0.000001	0.000006	0.000659	0.007017	0.038942	0.077054	0.049049	

0.942198	0.009630	0.009923	0.156954	0.158392	0.293202	0.300774	0.013085	0.000240	8.0049	0.081816	0.084304	1.333490	1.345700	2.491050	2.555387	0.111168	0.002035	2309944	127621	3981774	2333	3979441	6958	506	6452	1615107	3024	1612083	0.06488628	0.064886	0.00000183	0.000975	0.00000923	0.001986	0.000002	0.000002	0.000001	0.000658	0.018854	0.051155	0.209447	0.181113	
0.533969	0.005318	0.005551	0.088336	0.089774	0.165030	0.172579	0.007364	0.000019	8.0605	0.080272	0.083793	1.333470	1.355180	2.491201	2.605155	0.111162	0.000285	2618875	127756	3979269	2731	3976538	7346	689	6657	1615763	3605	1612158	0.03651927	0.036519	0.00000218	0.000975	0.00001057	0.001984	0.000002	0.000002	0.000001	0.000658	0.010623	0.042762	0.117871	0.089679	
0.406725	0.004108	0.004185	0.066899	0.068338	0.124987	0.132525	0.005577	0.000106	8.1073	0.081882	0.083415	1.333490	1.362180	2.491371	2.641625	0.111169	0.002123	2983320	127693	3984867	3296	3981571	7854	947	6907	1617522	4483	1613039	0.02765630	0.027656	0.00000271	0.000976	0.00001249	0.001987	0.000003	0.000002	0.000002	0.000658	0.008056	0.040107	0.089255	0.061139	
0.347022	0.003521	0.003544	0.056848	0.058286	0.106215	0.113745	0.004739	0.000125	8.1403	0.082583	0.083140	1.333510	1.367250	2.491554	2.668187	0.111170	0.002933	3402069	127628	3985076	3449	3981627	7610	1114	6496	1619602	4833	1614769	0.02350135	0.023501	0.00000293	0.000977	0.00001304	0.001987	0.000004	0.000002	0.000002	0.000659	0.006852	0.038836	0.075840	0.047784	

0.937965	0.009587	0.009878	0.156243	0.157681	0.291864	0.299449	0.013025	0.000239	8.0052	0.081819	0.084302	1.333470	1.345750	2.490943	2.555677	0.111165	0.002036	2305187	127621	3979706	238	3979468	6675	135	6540	1612006	409	1611597	0.06459329	0.064593	0.00000025	0.000975	0.00000083	0.001986	0.000000	0.000002	0.000000	0.000658	0.018755	0.051060	0.208514	0.180176	
0.534009	0.005438	0.005549	0.088300	0.089738	0.164948	0.172517	0.007361	0.000158	8.0644	0.082129	0.083792	1.333470	1.355190	2.490986	2.605286	0.111166	0.002392	2619781	127756	3977111	239	3976872	6881	174	6707	1612350	458	1611892	0.03650494	0.036505	0.00000028	0.000975	0.00000085	0.001984	0.000001	0.000002	0.000000	0.000658	0.010601	0.042784	0.117840	0.089610	
0.407797	0.004138	0.004196	0.067074	0.068514	0.125297	0.132859	0.005592	0.000128	8.1073	0.082259	0.083419	1.333470	1.362100	2.490999	2.641325	0.111167	0.002549	2997440	127693	3981764	266	3981498	7119	199	6920	1614068	512	1613556	0.02772955	0.027730	0.00000031	0.000976	0.00000095	0.001986	0.000001	0.000002	0.000000	0.000658	0.008054	0.040147	0.089511	0.061359	
0.348879	0.003540	0.003564	0.057162	0.058602	0.106783	0.114337	0.004765	0.000126	8.1386	0.082588	0.083150	1.333470	1.367060	2.491029	2.667245	0.111168	0.002932	3410392	127628	3981949	309	3981640	6813	241	6572	1615462	618	1614844	0.02363193	0.023632	0.00000037	0.000977	0.00000114	0.001987	0.000001	0.000002	0.000000	0.000659	0.006866	0.038889	0.076283	0.048192	

0.928635	0.009492	0.009780	0.154690	0.156112	0.288967	0.296463	0.012896	0.000236	8.0051	0.081820	0.084303	1.333470	1.345720	2.490963	2.555587	0.111165	0.002035	2279609	127657	3931612	295	3931317	6392	70	6322	1585970	397	1585573	0.06395211	0.063952	0.00000024	0.000959	0.00000118	0.001962	0.000000	0.000001	0.000000	0.000647	0.018568	0.050567	0.206444	0.178375	
0.527724	0.005255	0.005486	0.087305	0.088726	0.163088	0.170568	0.007278	0.000018	8.0603	0.080268	0.083794	1.333470	1.355170	2.490954	2.605199	0.111162	0.000279	2582653	127696	3928822	82	3928740	6718	35	6683	1585851	126	1585725	0.03609358	0.036094	0.00000008	0.000959	0.00000033	0.001960	0.000000	0.000002	0.000000	0.000647	0.010479	0.042339	0.116515	0.088567	
0.402747	0.004086	0.004144	0.066244	0.067665	0.123746	0.131212	0.005523	0.000127	8.1071	0.082259	0.083422	1.333470	1.362070	2.490958	2.641260	0.111167	0.002547	2950841	127713	3927777	63	3927714	6952	31	6921	1586417	95	1586322	0.02738666	0.027387	0.00000006	0.000959	0.00000025	0.001959	0.000000	0.000002	0.000000	0.000647	0.007951	0.039704	0.088407	0.060554	
0.342952	0.003479	0.003503	0.056183	0.057606	0.104950	0.112423	0.004684	0.000123	8.1398	0.082583	0.083141	1.333470	1.367240	2.490928	2.668298	0.111168	0.002926	3369646	127685	3934164	38	3934126	6699	36	6663	1589323	86	1589237	0.02322694	0.023227	0.00000005	0.000961	0.00000015	0.001963	0.000000	0.000002	0.000000	0.000648	0.006744	0.038497	0.074979	0.047126	

0.940755	0.009615	0.009908	0.156712	0.158150	0.292740	0.300326	0.013064	0.000239	8.0049	0.081818	0.084304	1.333470	1.345710	2.490938	2.555488	0.111165	0.002034	2304640	127621	3979493	28	3979465	6550	62	6488	1611632	115	1611517	0.06478756	0.064788	0.00000007	0.000975	0.00000012	0.001986	0.000000	0.000002	0.000000	0.000657	0.018810	0.051113	0.209142	0.180806	
0.532694	0.005425	0.005535	0.088080	0.089518	0.164534	0.172102	0.007343	0.000158	8.0646	0.082130	0.083789	1.333470	1.355250	2.490937	2.605513	0.111165	0.002392	2615183	127756	3976951	45	3976906	6871	54	6817	1612644	115	1612529	0.03641364	0.036414	0.00000007	0.000975	0.00000018	0.001984	0.000000	0.000002	0.000000	0.000658	0.010572	0.042732	0.117548	0.089337	
0.407352	0.004119	0.004192	0.067004	0.068444	0.125166	0.132729	0.005586	0.000112	8.1068	0.081977	0.083417	1.333470	1.362130	2.490959	2.641484	0.111165	0.002227	2990968	127693	3981809	18	3981791	7038	73	6965	1613974	120	1613854	0.02770089	0.027701	0.00000007	0.000976	0.00000007	0.001987	0.000000	0.000002	0.000000	0.000658	0.008043	0.040136	0.089421	0.061270	
0.347472	0.003526	0.003549	0.056926	0.058366	0.106339	0.113896	0.004746	0.000125	8.1394	0.082590	0.083142	1.333470	1.367200	2.490950	2.667981	0.111166	0.002934	3425044	127628	3981871	10	3981861	6446	34	6412	1615099	49	1615050	0.02353426	0.023534	0.00000003	0.000977	0.00000004	0.001987	0.000000	0.000002	0.000000	0.000659	0.006833	0.038863	0.075972	0.047875	

