Total mcpat_ng activ/rw/pre    refresh background  sim_seconds num_reads   num_writes
102.613259876	12.0727427491	0.231977028708	5.93676335088	84.371776747	9.86224	222584320.0	715.0	
147.715873596	7.33806950526	0.368947295522	9.20258148925	130.806275306	5.98599	135096622.0	608.0	
180.651684927	5.19212245556	0.465218677268	11.5015050107	163.492838784	4.21286	95051810.0	549.0	
207.029332711	4.08866213796	0.540535615314	13.3023741537	189.097760804	3.30006	74424867.0	498.0	
