1.323014  0.013797  nan       0.449504  nan       0.840724  0.000000  0.018816  0.000171  7.8542  0.081910  nan       2.668519  nan       4.991032  0.000000  0.111705  0.001016  267876    1       268742   268742  0        9715   9715   0     283795   283795  0        0.18572210  0.000000  0.00017163  0.000000  0.00107140  0.000000  0.000032  0.000000  0.000116  0.000000  0.055196  0.000000  0.598415  0.000000
1.265202  0.013265  nan       0.429764  nan       0.804095  0.000000  0.017957  0.000120  7.8541  0.082347  nan       2.667869  nan       4.991619  0.000000  0.111473  0.000744  270558    1       271642   271642  0        10494  10494  0     287891   287891  0        0.17761072  0.000000  0.00017412  0.000000  0.00108323  0.000000  0.000035  0.000000  0.000117  0.000000  0.052863  0.000000  0.572212  0.000000
1.251711  0.013143  nan       0.425154  nan       0.795565  0.000000  0.017750  0.000099  7.8537  0.082464  nan       2.667569  nan       4.991653  0.000000  0.111372  0.000620  268627    1       269565   269565  0        10460  10460  0     285740   285740  0        0.17572539  0.000000  0.00017282  0.000000  0.00107495  0.000000  0.000035  0.000000  0.000117  0.000000  0.052309  0.000000  0.566131  0.000000
1.241514  0.013159  nan       0.421638  nan       0.789013  0.000000  0.017603  0.000101  7.8547  0.083254  nan       2.667579  nan       4.991857  0.000000  0.111372  0.000641  270690    1       271993   271993  0        11494  11494  0     289600   289600  0        0.17427105  0.000000  0.00017515  0.000000  0.00108437  0.000000  0.000038  0.000000  0.000118  0.000000  0.051909  0.000000  0.561417  0.000000

1.345707  0.013727  0.013746  0.223736  0.233271  0.417946  0.424285  0.018652  0.000345  8.0204  0.081811  0.081925  1.333470  1.390300  2.490960  2.528740  0.111164  0.002055  3396069   127721  3295117  247     3294870  6463   209    6254  1312753  533     1312220  0.09249694  0.092497  0.00000032  0.000794  0.00000100  0.001644  0.000001  0.000002  0.000000  0.000535  0.026857  0.054271  0.298590  0.274542
1.332240  0.013403  0.013605  0.221545  0.231084  0.413850  0.420159  0.018469  0.000124  8.0187  0.080671  0.081889  1.333470  1.390880  2.490942  2.528917  0.111163  0.000748  6891867   127669  3295773  78      3295695  6491   95     6396  1309917  201     1309716  0.09159089  0.091591  0.00000012  0.000792  0.00000031  0.001644  0.000000  0.000002  0.000000  0.000534  0.026592  0.053771  0.295667  0.271825
1.332993  0.013666  0.013605  0.221575  0.231127  0.413905  0.420214  0.018471  0.000429  8.0222  0.082246  0.081875  1.333470  1.390960  2.490945  2.528913  0.111164  0.002583  10422098  127672  3300651  70      3300581  6329   116    6213  1313588  228     1313360  0.09160310  0.091603  0.00000014  0.000794  0.00000028  0.001647  0.000000  0.000002  0.000000  0.000536  0.026595  0.053722  0.295706  0.271911
1.333262  0.013723  0.013605  0.221601  0.231149  0.413956  0.420262  0.018474  0.000494  8.0228  0.082576  0.081867  1.333470  1.390920  2.490948  2.528896  0.111164  0.002971  13949410  127668  3299222  71      3299151  6007   106    5901  1314981  226     1314755  0.09161425  0.091614  0.00000014  0.000795  0.00000028  0.001646  0.000000  0.000001  0.000000  0.000536  0.026599  0.053699  0.295742  0.271970
