10.9690	0.974550	0.240452	0.000000	267241	0	9190	0	279711	2316313	266483	1	
10.9753	0.597003	0.146900	0.000000	271139	0	10113	0	284811	2231395	270017	1	
10.9891	0.465236	0.114560	0.000000	270203	0	10509	0	284298	2204820	269095	1	
10.9960	0.396836	0.097699	0.000000	270623	0	10726	0	284915	2207957	269437	1	
7.7994	0.653038	0.115211	0.115481	258	2711616	215	6207	1110394	7627	1597007	127721	
7.8571	0.369285	0.064703	0.065231	69	2710610	89	6310	1109120	8757	1810830	127669	
7.8999	0.279821	0.048773	0.049391	69	2716031	123	6328	1112042	10918	2059138	127672	
7.9340	0.236473	0.041062	0.041709	48	2720926	89	5924	1117187	11514	2332935	127668	
