94.377033	0.955876	0.952267	15.706271	16.347610	29.339386	29.748522	1.309331	0.017779	8.0127	0.081154	0.080848	1.333470	1.387920	2.490927	2.525663	0.111163	0.001509	273645799	12601	222028116	362	222027754	709	309	400	222002306	774	222001532	0.00000047	0.134267	0.00000145	0.110823	0.000001	0.000000	0.000000	0.090577	1.885066	2.483346	20.961078	20.436271	
57.385898	0.580775	0.579030	9.550362	9.940335	17.840174	18.088922	0.796152	0.010180	8.0125	0.081091	0.080847	1.333470	1.387920	2.490935	2.525666	0.111163	0.001421	332609013	12601	134987359	104	134987255	605	118	487	134972831	260	134972571	0.00000016	0.081631	0.00000042	0.067378	0.000000	0.000000	0.000000	0.055069	1.146236	1.509980	12.745644	12.426570	
40.647404	0.416306	0.410017	6.762704	7.038746	12.632792	12.808883	0.563765	0.014205	8.0149	0.082087	0.080847	1.333470	1.387900	2.490933	2.525655	0.111163	0.002801	353266114	12601	95556405	49	95556356	541	93	448	95548209	176	95548033	0.00000011	0.057787	0.00000020	0.047697	0.000000	0.000000	0.000000	0.038984	0.811661	1.069157	9.025308	8.799434	
31.670948	0.325562	0.319442	5.268778	5.483762	9.842139	9.979287	0.439226	0.012757	8.0156	0.082396	0.080847	1.333470	1.387880	2.490937	2.525647	0.111163	0.003229	366579339	12601	74424878	39	74424839	506	67	439	74417610	130	74417480	0.00000008	0.045008	0.00000016	0.037149	0.000000	0.000000	0.000000	0.030362	0.632360	0.832911	7.031568	6.855646	
