0.401739	0.004204	nan	0.136550	nan	0.255225	0.000000	0.005692	0.000068	7.8483	0.082129	nan	2.667619	nan	4.986039	0.000000	0.111197	0.001326	18469	1	24754	24754	0	11942	11942	0	40954	40954	0	0.05643785	0.000000	0.00002477	0.000000	0.00009880	0.000000	0.000040	0.000000	0.000017	0.000000	0.016659	0.000000	0.181949	0.000000	
0.287482	0.003006	nan	0.097690	nan	0.182656	0.000000	0.004072	0.000058	7.8500	0.082077	nan	2.667509	nan	4.987599	0.000000	0.111198	0.001592	18344	1	24629	24629	0	11934	11934	0	40750	40750	0	0.04037751	0.000000	0.00002465	0.000000	0.00009823	0.000000	0.000040	0.000000	0.000017	0.000000	0.011990	0.000000	0.130109	0.000000	
0.283031	0.002954	nan	0.096171	nan	0.179835	0.000000	0.004009	0.000061	7.8500	0.081942	nan	2.667349	nan	4.987787	0.000000	0.111190	0.001705	18360	1	24591	24591	0	11949	11949	0	40594	40594	0	0.03975331	0.000000	0.00002455	0.000000	0.00009812	0.000000	0.000040	0.000000	0.000017	0.000000	0.011804	0.000000	0.128098	0.000000	
0.281888	0.002948	nan	0.095775	nan	0.179102	0.000000	0.003993	0.000070	7.8505	0.082094	nan	2.667309	nan	4.987937	0.000000	0.111198	0.001957	18836	1	25124	25124	0	12218	12218	0	41668	41668	0	0.03958983	0.000000	0.00002520	0.000000	0.00010018	0.000000	0.000041	0.000000	0.000017	0.000000	0.011772	0.000000	0.127558	0.000000	
